funded_amnt,int_rate,installment,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
19200.0,0.1541,669.44,0.0,1.0,36.0,16.0,1.0,3.0
30000.0,0.2899,989.14,12.0,1.0,36.0,10.0,1.0,4.0
8000.0,0.2899,263.78,11.0,1.0,36.0,36.0,1.0,2.0
15000.0,0.2899,1372.97,11.0,1.0,36.0,36.0,0.0,1.0
20000.0,0.2899,645.25,11.0,1.0,36.0,8.0,1.0,4.0
5000.0,0.1898999999999999,183.26,11.0,1.0,60.0,23.0,1.0,4.0
24000.0,0.2899,722.76,11.0,1.0,36.0,1.0,1.0,4.0
10000.0,0.2899,322.63,11.0,1.0,36.0,8.0,0.0,2.0
5500.0,0.2899,180.04,11.0,1.0,36.0,9.0,1.0,1.0
14750.0,0.1848999999999999,378.5,11.0,1.0,60.0,22.0,1.0,3.0
25000.0,0.1655,615.29,11.0,1.0,60.0,17.0,1.0,3.0
14000.0,0.1318,472.94,11.0,1.0,36.0,13.0,1.0,2.0
16000.0,0.2899,481.84,0.0,1.0,36.0,1.0,0.0,2.0
28000.0,0.2899,903.35,11.0,1.0,36.0,8.0,1.0,1.0
11200.0,0.2899,366.63,11.0,1.0,36.0,9.0,1.0,1.0
30000.0,0.2899,942.59,11.0,1.0,36.0,6.0,1.0,2.0
12425.0,0.2198999999999999,1372.97,11.0,1.0,60.0,26.0,1.0,1.0
10200.0,0.2899,320.48,11.0,1.0,36.0,6.0,1.0,2.0
3000.0,0.2899,98.21,11.0,1.0,36.0,9.0,1.0,2.0
14000.0,0.2899,451.68,11.0,1.0,36.0,8.0,1.0,0.0
6000.0,0.2899,197.83,11.0,1.0,36.0,10.0,1.0,1.0
20125.0,0.1318,459.77,11.0,1.0,60.0,13.0,1.0,2.0
25750.0,0.1318,588.27,11.0,1.0,60.0,15.0,0.0,2.0
20000.0,0.2899,625.72,11.0,1.0,36.0,5.0,1.0,2.0
3000.0,0.2899,98.92,11.0,1.0,36.0,10.0,1.0,1.0
16000.0,0.2899,500.58,11.0,1.0,36.0,5.0,1.0,2.0
20000.0,0.2899,461.96,11.0,1.0,60.0,14.0,1.0,4.0
8000.0,0.1757,287.5,11.0,1.0,36.0,19.0,1.0,0.0
16100.0,0.2899,527.02,11.0,1.0,36.0,9.0,1.0,4.0
2000.0,0.1757,71.88,11.0,1.0,36.0,19.0,0.0,2.0
6750.0,0.2899,203.28,12.0,1.0,36.0,1.0,1.0,4.0
1000.0,0.1541,600.15,11.0,1.0,60.0,16.0,0.0,2.0
6000.0,0.2899,193.58,11.0,1.0,36.0,8.0,1.0,2.0
28000.0,0.2899,594.78,11.0,1.0,60.0,8.0,1.0,1.0
25000.0,0.2899,818.35,11.0,1.0,36.0,9.0,0.0,2.0
35000.0,0.1367,808.42,11.0,1.0,60.0,14.0,1.0,1.0
1000.0,0.1541,504.12,11.0,1.0,60.0,16.0,1.0,3.0
17000.0,0.2899,534.14,11.0,1.0,36.0,6.0,1.0,1.0
10000.0,0.2899,301.15,11.0,1.0,36.0,1.0,1.0,2.0
15000.0,0.1785999999999999,541.24,11.0,1.0,36.0,20.0,1.0,2.0
12000.0,0.2899,377.04,11.0,1.0,36.0,6.0,0.0,1.0
16000.0,0.2899,481.84,11.0,1.0,36.0,1.0,0.0,2.0
25000.0,0.2899,521.03,11.0,1.0,60.0,7.0,1.0,4.0
10000.0,0.2899,1372.97,11.0,1.0,36.0,12.0,1.0,1.0
14400.0,0.2899,471.37,11.0,1.0,36.0,9.0,1.0,4.0
18000.0,0.1785999999999999,649.48,11.0,1.0,36.0,20.0,1.0,1.0
25000.0,0.2899,531.06,0.0,1.0,60.0,8.0,0.0,2.0
16000.0,0.2899,356.32,11.0,1.0,60.0,11.0,0.0,3.0
16150.0,0.1655,397.48,11.0,1.0,60.0,17.0,0.0,4.0
16800.0,0.2899,535.57,11.0,1.0,36.0,7.0,0.0,2.0
3800.0,0.2899,124.39,11.0,1.0,36.0,9.0,1.0,1.0
31075.0,0.2198999999999999,858.09,11.0,1.0,60.0,26.0,0.0,2.0
20000.0,0.2899,434.75,0.0,1.0,60.0,9.0,0.0,1.0
12000.0,0.2899,387.15,11.0,1.0,36.0,8.0,1.0,1.0
5000.0,0.2899,167.49,11.0,1.0,36.0,12.0,1.0,2.0
7500.0,0.2899,239.1,11.0,1.0,36.0,7.0,0.0,1.0
25000.0,0.2899,563.6,12.0,1.0,60.0,12.0,1.0,4.0
12575.0,0.2198999999999999,347.24,11.0,1.0,60.0,26.0,1.0,1.0
1000.0,0.1367,295.65,11.0,1.0,60.0,14.0,1.0,1.0
20000.0,0.1433,468.8,11.0,1.0,60.0,15.0,0.0,4.0
11825.0,0.1433,406.05,11.0,1.0,36.0,15.0,1.0,1.0
8950.0,0.1655,317.1,0.0,1.0,36.0,17.0,1.0,4.0
25500.0,0.2899,1372.97,11.0,1.0,60.0,5.0,0.0,1.0
15000.0,0.1848999999999999,384.92,11.0,1.0,60.0,22.0,1.0,1.0
1000.0,0.2899,1145.69,11.0,1.0,36.0,9.0,1.0,1.0
10000.0,0.2899,318.79,11.0,1.0,36.0,7.0,1.0,1.0
20700.0,0.1367,1372.97,11.0,1.0,60.0,14.0,0.0,3.0
28000.0,0.1848999999999999,718.51,11.0,1.0,60.0,22.0,0.0,1.0
21000.0,0.2899,467.67,11.0,1.0,60.0,11.0,1.0,4.0
11200.0,0.2899,352.94,12.0,1.0,36.0,6.0,0.0,2.0
25000.0,0.2899,837.43,12.0,1.0,36.0,12.0,1.0,4.0
1000.0,0.1318,608.06,11.0,1.0,36.0,13.0,1.0,2.0
3250.0,0.2899,108.87,11.0,1.0,60.0,12.0,1.0,4.0
3250.0,0.1757,1372.97,11.0,1.0,36.0,19.0,1.0,2.0
1000.0,0.1541,240.06,11.0,1.0,60.0,16.0,1.0,3.0
14000.0,0.2899,441.17,12.0,1.0,36.0,6.0,1.0,1.0
8000.0,0.2899,255.04,0.0,1.0,36.0,7.0,1.0,1.0
1000.0,0.2899,230.8,11.0,1.0,36.0,10.0,1.0,4.0
14000.0,0.1433,328.16,11.0,1.0,60.0,15.0,0.0,3.0
15000.0,0.2899,312.62,11.0,1.0,60.0,7.0,1.0,1.0
6000.0,0.2899,209.2,12.0,1.0,36.0,16.0,1.0,1.0
4800.0,0.2899,157.13,11.0,1.0,36.0,9.0,1.0,1.0
8625.0,0.2899,282.34,11.0,1.0,36.0,9.0,1.0,3.0
18000.0,0.2899,598.29,11.0,1.0,36.0,11.0,0.0,3.0
35000.0,0.1699,1247.68,12.0,1.0,36.0,20.0,1.0,1.0
9500.0,0.2899,294.47,11.0,1.0,36.0,5.0,1.0,3.0
8000.0,0.1541,278.94,11.0,1.0,36.0,20.0,1.0,4.0
1000.0,0.1433,586.0,11.0,1.0,60.0,15.0,0.0,3.0
34000.0,0.1433,796.95,11.0,1.0,60.0,15.0,1.0,2.0
4200.0,0.1367,142.88,11.0,1.0,36.0,14.0,1.0,3.0
4200.0,0.2098999999999999,158.22,11.0,1.0,36.0,25.0,1.0,2.0
1450.0,0.2899,48.58,11.0,1.0,60.0,12.0,1.0,1.0
10550.0,0.1655,259.65,11.0,1.0,60.0,17.0,1.0,2.0
12000.0,0.2899,382.55,11.0,1.0,36.0,7.0,0.0,4.0
30000.0,0.1785999999999999,759.52,11.0,1.0,60.0,20.0,1.0,3.0
13000.0,0.2899,391.5,11.0,1.0,36.0,1.0,1.0,1.0
4000.0,0.2899,123.99,11.0,1.0,36.0,4.0,1.0,2.0
24000.0,0.1318,548.29,11.0,1.0,60.0,13.0,1.0,2.0
20000.0,0.2899,654.68,11.0,1.0,36.0,10.0,1.0,2.0
1000.0,0.2899,217.38,11.0,1.0,60.0,9.0,0.0,4.0
3600.0,0.2899,130.52,11.0,1.0,36.0,21.0,1.0,2.0
13000.0,0.2899,414.43,11.0,1.0,36.0,7.0,1.0,3.0
25000.0,0.2899,1372.97,11.0,1.0,36.0,1.0,0.0,2.0
18000.0,0.2899,589.22,12.0,1.0,36.0,9.0,1.0,2.0
18000.0,0.2899,549.56,11.0,1.0,36.0,2.0,0.0,3.0
20700.0,0.2899,527.9,11.0,1.0,60.0,21.0,1.0,4.0
31125.0,0.1541,1085.22,11.0,1.0,36.0,20.0,1.0,2.0
4500.0,0.2899,150.74,11.0,1.0,36.0,12.0,0.0,2.0
16000.0,0.2899,495.94,11.0,1.0,36.0,4.0,0.0,2.0
3600.0,0.1655,127.55,0.0,1.0,36.0,17.0,1.0,2.0
2800.0,0.2899,91.66,11.0,1.0,36.0,9.0,1.0,2.0
15000.0,0.1318,506.72,11.0,1.0,36.0,13.0,0.0,1.0
28000.0,0.2899,583.55,11.0,1.0,60.0,7.0,1.0,0.0
15500.0,0.2899,511.06,11.0,1.0,36.0,10.0,0.0,1.0
24200.0,0.1757,608.88,0.0,1.0,60.0,19.0,1.0,3.0
12000.0,0.1318,405.37,11.0,1.0,36.0,13.0,1.0,2.0
25000.0,0.2899,556.75,11.0,1.0,60.0,11.0,0.0,3.0
21000.0,0.2899,424.7,11.0,1.0,60.0,5.0,0.0,1.0
1000.0,0.1757,880.61,11.0,1.0,60.0,19.0,1.0,1.0
12000.0,0.2899,395.66,11.0,1.0,36.0,10.0,1.0,1.0
8000.0,0.2899,244.25,11.0,1.0,36.0,2.0,1.0,2.0
8000.0,0.2899,258.1,11.0,1.0,36.0,8.0,0.0,4.0
12000.0,0.2899,361.38,11.0,1.0,36.0,1.0,0.0,4.0
9775.0,0.1541,340.82,11.0,1.0,36.0,16.0,0.0,2.0
12000.0,0.2899,270.53,11.0,1.0,60.0,12.0,1.0,2.0
30000.0,0.1433,1030.15,11.0,1.0,36.0,15.0,1.0,4.0
21000.0,0.2899,467.67,11.0,0.0,60.0,11.0,1.0,2.0
15000.0,0.1433,351.6,11.0,1.0,60.0,15.0,1.0,1.0
17700.0,0.2788,549.83,11.0,1.0,60.0,33.0,1.0,1.0
13500.0,0.2899,425.42,12.0,1.0,36.0,6.0,1.0,1.0
12000.0,0.2899,392.81,11.0,1.0,36.0,9.0,1.0,2.0
30000.0,0.2899,967.88,11.0,1.0,36.0,8.0,1.0,1.0
20000.0,0.2899,445.4,0.0,1.0,60.0,11.0,0.0,1.0
35000.0,0.2899,1163.34,0.0,1.0,36.0,11.0,1.0,2.0
24000.0,0.2899,509.82,11.0,1.0,60.0,8.0,0.0,2.0
7200.0,0.2899,241.18,11.0,1.0,36.0,12.0,0.0,3.0
25000.0,0.2899,509.07,11.0,1.0,60.0,10.0,1.0,1.0
4875.0,0.2899,176.74,11.0,1.0,36.0,21.0,1.0,1.0
25000.0,0.1367,850.44,11.0,1.0,36.0,14.0,1.0,4.0
4000.0,0.2899,125.68,0.0,1.0,36.0,6.0,1.0,4.0
20000.0,0.2899,669.94,11.0,1.0,36.0,12.0,1.0,4.0
3000.0,0.1367,102.06,11.0,1.0,36.0,14.0,0.0,2.0
10800.0,0.2899,348.44,11.0,1.0,36.0,10.0,0.0,3.0
21000.0,0.2899,669.46,11.0,1.0,36.0,7.0,0.0,3.0
10000.0,0.2899,329.72,11.0,1.0,36.0,10.0,1.0,4.0
19100.0,0.2899,616.22,11.0,1.0,36.0,8.0,0.0,1.0
20000.0,0.2899,434.75,11.0,1.0,60.0,9.0,0.0,2.0
6425.0,0.1757,230.9,11.0,1.0,36.0,19.0,1.0,1.0
13000.0,0.2899,425.55,11.0,1.0,36.0,9.0,1.0,3.0
35000.0,0.2899,892.59,11.0,1.0,60.0,21.0,1.0,1.0
20000.0,0.2899,654.68,12.0,1.0,36.0,10.0,1.0,2.0
3950.0,0.1898999999999999,144.78,11.0,1.0,36.0,23.0,1.0,4.0
25000.0,0.2398999999999999,719.06,11.0,1.0,60.0,28.0,1.0,2.0
24000.0,0.1318,548.29,11.0,1.0,60.0,13.0,1.0,2.0
14400.0,0.1367,332.61,11.0,1.0,60.0,14.0,1.0,2.0
25000.0,0.1367,577.44,11.0,1.0,60.0,14.0,0.0,2.0
12500.0,0.2899,387.46,11.0,1.0,36.0,4.0,1.0,3.0
7000.0,0.1541,244.07,11.0,1.0,36.0,20.0,1.0,1.0
21000.0,0.1848999999999999,538.88,11.0,1.0,60.0,22.0,0.0,1.0
17000.0,0.2899,388.38,11.0,1.0,60.0,13.0,0.0,1.0
10000.0,0.2899,329.72,11.0,1.0,36.0,10.0,1.0,3.0
7000.0,0.2899,1372.97,11.0,1.0,36.0,7.0,1.0,1.0
1000.0,0.1318,135.13,11.0,1.0,36.0,13.0,1.0,3.0
3600.0,0.1433,123.62,11.0,1.0,36.0,15.0,1.0,2.0
30000.0,0.1367,692.93,11.0,1.0,60.0,14.0,1.0,0.0
13500.0,0.2899,293.46,11.0,1.0,60.0,9.0,0.0,1.0
8300.0,0.1785999999999999,299.49,11.0,1.0,36.0,20.0,1.0,4.0
25800.0,0.2899,1372.97,12.0,1.0,36.0,3.0,1.0,4.0
30000.0,0.2899,942.59,11.0,1.0,36.0,6.0,0.0,3.0
3000.0,0.2899,99.72,11.0,1.0,36.0,11.0,1.0,3.0
16000.0,0.2899,408.04,11.0,1.0,60.0,21.0,1.0,2.0
14050.0,0.2098999999999999,380.03,11.0,1.0,60.0,25.0,1.0,4.0
5000.0,0.2899,150.58,11.0,1.0,36.0,1.0,0.0,4.0
12150.0,0.1433,284.8,11.0,1.0,60.0,15.0,1.0,3.0
7200.0,0.2899,237.4,11.0,1.0,36.0,10.0,1.0,4.0
35000.0,0.1699,869.66,11.0,1.0,60.0,18.0,0.0,2.0
12000.0,0.1318,274.15,11.0,1.0,60.0,13.0,0.0,1.0
6000.0,0.2899,197.83,11.0,1.0,36.0,10.0,1.0,2.0
1000.0,0.1318,383.81,11.0,1.0,60.0,13.0,0.0,2.0
20000.0,0.2899,510.05,11.0,1.0,60.0,21.0,0.0,2.0
30000.0,0.2899,942.59,11.0,1.0,36.0,10.0,1.0,4.0
20000.0,0.2899,416.82,11.0,1.0,60.0,7.0,0.0,2.0
4950.0,0.2899,159.7,11.0,1.0,36.0,10.0,0.0,3.0
7000.0,0.2899,225.84,11.0,1.0,36.0,8.0,1.0,4.0
17500.0,0.2899,389.73,11.0,1.0,60.0,11.0,0.0,0.0
26000.0,0.2198999999999999,717.95,0.0,1.0,60.0,26.0,1.0,3.0
35000.0,0.1898999999999999,907.73,11.0,1.0,60.0,23.0,1.0,2.0
12000.0,0.2899,377.04,0.0,1.0,36.0,6.0,0.0,2.0
9000.0,0.2899,281.58,11.0,1.0,36.0,5.0,1.0,4.0
20000.0,0.2899,628.39,11.0,1.0,36.0,6.0,0.0,2.0
19000.0,0.2899,572.19,11.0,1.0,36.0,1.0,0.0,4.0
6400.0,0.2899,214.38,11.0,1.0,36.0,12.0,1.0,2.0
10000.0,0.1367,340.18,11.0,1.0,36.0,14.0,1.0,1.0
1500.0,0.2899,47.13,11.0,1.0,36.0,6.0,1.0,4.0
10000.0,0.2899,325.69,12.0,1.0,36.0,10.0,1.0,2.0
4000.0,0.1367,136.08,11.0,1.0,36.0,15.0,1.0,3.0
35000.0,0.2899,1172.39,11.0,1.0,36.0,12.0,1.0,3.0
5000.0,0.2899,161.32,0.0,1.0,36.0,8.0,0.0,3.0
15500.0,0.2899,315.63,11.0,1.0,60.0,6.0,0.0,2.0
18000.0,0.1367,1372.97,11.0,1.0,60.0,14.0,1.0,4.0
8000.0,0.1367,272.15,11.0,1.0,36.0,14.0,1.0,3.0
12000.0,0.2899,366.37,0.0,1.0,36.0,2.0,1.0,2.0
27200.0,0.2899,850.97,11.0,1.0,36.0,5.0,1.0,2.0
11000.0,0.1541,1372.97,11.0,1.0,60.0,16.0,0.0,1.0
4800.0,0.2899,158.27,11.0,1.0,36.0,10.0,1.0,2.0
30000.0,0.2899,676.32,11.0,1.0,60.0,12.0,1.0,3.0
35000.0,0.1448,1204.4,12.0,1.0,60.0,15.0,1.0,2.0
29400.0,0.1318,993.16,11.0,1.0,36.0,13.0,1.0,4.0
15000.0,0.2899,462.41,11.0,1.0,36.0,3.0,1.0,1.0
12000.0,0.1785999999999999,303.81,11.0,1.0,60.0,20.0,1.0,4.0
20000.0,0.2899,445.4,11.0,1.0,60.0,11.0,0.0,4.0
28000.0,0.2899,876.0,12.0,1.0,36.0,5.0,1.0,2.0
12000.0,0.1433,281.28,11.0,1.0,60.0,15.0,1.0,2.0
5600.0,0.2899,186.14,11.0,1.0,36.0,11.0,0.0,4.0
12000.0,0.2899,387.15,11.0,1.0,36.0,8.0,1.0,1.0
33600.0,0.2098999999999999,908.81,11.0,1.0,60.0,25.0,1.0,1.0
18000.0,0.2899,542.07,0.0,1.0,36.0,1.0,1.0,1.0
8400.0,0.1541,292.88,11.0,1.0,36.0,20.0,1.0,3.0
1000.0,0.2899,488.5,11.0,1.0,36.0,2.0,1.0,1.0
12325.0,0.2899,412.85,11.0,1.0,36.0,12.0,1.0,1.0
11150.0,0.2899,359.73,0.0,1.0,36.0,8.0,0.0,4.0
24000.0,0.1433,562.56,11.0,1.0,60.0,15.0,1.0,4.0
1000.0,0.1318,511.74,11.0,1.0,60.0,13.0,0.0,1.0
20000.0,0.1433,686.77,11.0,1.0,36.0,15.0,1.0,4.0
25550.0,0.2299,720.12,11.0,1.0,60.0,27.0,1.0,1.0
4750.0,0.1367,161.59,11.0,1.0,36.0,14.0,1.0,2.0
19275.0,0.1541,462.71,11.0,1.0,60.0,16.0,1.0,2.0
15000.0,0.1318,506.72,0.0,1.0,36.0,13.0,1.0,2.0
15000.0,0.1367,346.47,11.0,1.0,60.0,14.0,1.0,3.0
33425.0,0.1757,840.98,11.0,1.0,60.0,19.0,1.0,0.0
23500.0,0.1367,799.42,11.0,1.0,36.0,14.0,1.0,4.0
2100.0,0.2899,68.75,11.0,1.0,60.0,9.0,1.0,3.0
30000.0,0.1367,692.93,11.0,1.0,60.0,14.0,1.0,4.0
26000.0,0.1318,593.98,11.0,1.0,60.0,13.0,0.0,2.0
6000.0,0.2899,196.41,11.0,1.0,36.0,9.0,0.0,1.0
12000.0,0.2899,361.38,11.0,1.0,36.0,1.0,0.0,4.0
4200.0,0.2899,140.69,11.0,1.0,36.0,12.0,1.0,4.0
19200.0,0.1541,669.44,11.0,1.0,36.0,16.0,1.0,2.0
18000.0,0.2899,593.49,11.0,1.0,36.0,10.0,1.0,4.0
16000.0,0.2899,527.55,11.0,1.0,36.0,10.0,1.0,2.0
10400.0,0.2899,322.36,11.0,1.0,36.0,4.0,1.0,4.0
20000.0,0.2899,445.4,11.0,1.0,60.0,11.0,0.0,2.0
2525.0,0.2788,104.28,12.0,1.0,36.0,33.0,1.0,2.0
14000.0,0.2899,446.31,11.0,1.0,36.0,7.0,1.0,2.0
10000.0,0.2899,314.2,12.0,1.0,36.0,6.0,1.0,2.0
21000.0,0.2899,687.42,11.0,1.0,36.0,9.0,0.0,1.0
5000.0,0.2899,157.1,12.0,1.0,36.0,6.0,0.0,1.0
11200.0,0.2899,351.9,11.0,1.0,36.0,6.0,1.0,4.0
1000.0,0.2899,137.39,11.0,0.0,36.0,2.0,0.0,4.0
15000.0,0.1999,397.33,12.0,1.0,60.0,24.0,1.0,1.0
10000.0,0.1367,230.98,11.0,1.0,60.0,14.0,1.0,1.0
9600.0,0.2899,315.3,12.0,1.0,36.0,10.0,1.0,2.0
10000.0,0.2899,318.79,11.0,1.0,36.0,7.0,1.0,4.0
20000.0,0.1367,461.96,11.0,1.0,60.0,14.0,1.0,4.0
24000.0,0.2899,750.86,0.0,1.0,36.0,5.0,0.0,2.0
8275.0,0.1699,294.99,12.0,1.0,36.0,18.0,1.0,2.0
19050.0,0.1898999999999999,494.07,11.0,1.0,60.0,23.0,1.0,0.0
35000.0,0.1367,808.42,12.0,1.0,60.0,14.0,1.0,1.0
10000.0,0.2899,301.15,11.0,1.0,36.0,1.0,0.0,2.0
1600.0,0.1699,57.04,11.0,1.0,36.0,18.0,1.0,3.0
4225.0,0.1699,150.62,11.0,1.0,36.0,18.0,1.0,3.0
31275.0,0.1433,1073.93,12.0,1.0,36.0,15.0,1.0,1.0
12425.0,0.2899,385.13,12.0,1.0,36.0,4.0,1.0,2.0
27000.0,0.2899,836.9,11.0,1.0,36.0,4.0,0.0,1.0
17000.0,0.1655,602.3,12.0,1.0,36.0,17.0,1.0,2.0
27000.0,0.1367,918.48,11.0,1.0,36.0,14.0,1.0,2.0
33000.0,0.2899,734.91,11.0,1.0,60.0,11.0,1.0,1.0
20000.0,0.2899,619.93,11.0,1.0,36.0,4.0,1.0,3.0
4200.0,0.1433,144.23,12.0,1.0,36.0,15.0,0.0,2.0
1000.0,0.2899,329.72,11.0,1.0,36.0,10.0,1.0,2.0
6000.0,0.2899,191.28,11.0,1.0,60.0,7.0,1.0,2.0
16000.0,0.2899,481.84,11.0,1.0,36.0,1.0,1.0,3.0
8500.0,0.2899,274.24,11.0,1.0,36.0,8.0,0.0,1.0
30000.0,0.2899,1004.91,12.0,1.0,36.0,12.0,1.0,1.0
12000.0,0.2899,361.38,11.0,1.0,36.0,1.0,1.0,2.0
6500.0,0.2899,214.32,11.0,1.0,36.0,10.0,1.0,3.0
5000.0,0.1655,177.15,12.0,1.0,36.0,17.0,1.0,2.0
9000.0,0.2899,290.37,11.0,1.0,36.0,8.0,1.0,2.0
22800.0,0.1848999999999999,585.07,11.0,1.0,60.0,22.0,1.0,3.0
14000.0,0.1318,319.84,11.0,1.0,60.0,13.0,0.0,3.0
7000.0,0.2899,210.81,11.0,1.0,36.0,1.0,0.0,1.0
16000.0,0.2899,531.82,11.0,1.0,36.0,11.0,0.0,4.0
15000.0,0.1433,351.6,12.0,1.0,60.0,15.0,0.0,4.0
15000.0,0.2899,502.46,12.0,1.0,60.0,12.0,1.0,2.0
1000.0,0.2899,191.28,11.0,1.0,36.0,7.0,1.0,2.0
8000.0,0.2899,255.04,11.0,1.0,36.0,7.0,1.0,1.0
15000.0,0.2899,498.58,11.0,1.0,36.0,11.0,0.0,0.0
5000.0,0.2899,150.58,11.0,1.0,36.0,1.0,0.0,0.0
14000.0,0.2899,1372.97,11.0,1.0,60.0,6.0,1.0,2.0
13550.0,0.1367,460.94,12.0,1.0,36.0,15.0,0.0,4.0
1000.0,0.2899,375.43,11.0,1.0,36.0,5.0,0.0,4.0
25000.0,0.1785999999999999,632.94,11.0,1.0,60.0,20.0,1.0,3.0
12000.0,0.2899,382.55,11.0,1.0,36.0,7.0,1.0,2.0
15000.0,0.2899,494.57,11.0,1.0,36.0,10.0,1.0,1.0
10000.0,0.1757,251.61,11.0,1.0,60.0,19.0,1.0,1.0
9000.0,0.2899,289.4,12.0,1.0,36.0,8.0,1.0,3.0
35000.0,0.2899,1372.97,12.0,1.0,60.0,9.0,1.0,3.0
7000.0,0.2899,225.09,12.0,1.0,36.0,8.0,0.0,1.0
14000.0,0.1367,323.37,11.0,1.0,60.0,14.0,1.0,2.0
12000.0,0.2899,1372.97,11.0,1.0,60.0,11.0,0.0,2.0
15000.0,0.2899,478.19,11.0,1.0,36.0,7.0,1.0,1.0
35000.0,0.1699,869.66,12.0,1.0,60.0,18.0,1.0,2.0
8000.0,0.2899,247.97,11.0,1.0,36.0,4.0,1.0,2.0
5200.0,0.2899,163.39,11.0,1.0,36.0,6.0,1.0,4.0
20000.0,0.2899,444.79,12.0,1.0,60.0,11.0,1.0,4.0
15000.0,0.1433,351.6,12.0,1.0,60.0,15.0,1.0,1.0
7000.0,0.2899,219.94,11.0,1.0,36.0,6.0,1.0,0.0
20100.0,0.1433,471.14,12.0,1.0,60.0,15.0,1.0,3.0
10000.0,0.2899,332.39,11.0,1.0,36.0,11.0,1.0,4.0
20000.0,0.2899,654.68,12.0,1.0,36.0,9.0,1.0,4.0
9300.0,0.1785999999999999,335.57,11.0,1.0,36.0,20.0,0.0,1.0
30000.0,0.2899,942.59,0.0,1.0,36.0,6.0,1.0,3.0
20000.0,0.1541,480.12,11.0,1.0,60.0,16.0,1.0,1.0
17500.0,0.1699,623.84,12.0,1.0,36.0,18.0,1.0,2.0
10000.0,0.2899,1372.97,11.0,1.0,36.0,8.0,0.0,1.0
20000.0,0.2899,669.94,11.0,1.0,36.0,12.0,1.0,4.0
32000.0,0.2899,1001.15,11.0,1.0,36.0,5.0,0.0,2.0
7125.0,0.1848999999999999,259.35,12.0,1.0,36.0,22.0,1.0,4.0
25000.0,0.2899,543.44,11.0,1.0,60.0,9.0,0.0,4.0
20000.0,0.2899,645.25,11.0,1.0,36.0,8.0,1.0,3.0
35000.0,0.1541,840.2,12.0,1.0,60.0,16.0,1.0,2.0
10000.0,0.1757,251.61,11.0,1.0,60.0,19.0,1.0,4.0
1000.0,0.2899,146.81,11.0,1.0,36.0,1.0,0.0,1.0
10000.0,0.1367,340.18,11.0,1.0,36.0,14.0,1.0,2.0
9600.0,0.1318,324.3,11.0,1.0,36.0,13.0,1.0,4.0
24000.0,0.1848999999999999,615.86,11.0,1.0,60.0,22.0,1.0,2.0
6400.0,0.2899,198.38,11.0,1.0,36.0,4.0,0.0,3.0
8000.0,0.2899,263.78,11.0,1.0,36.0,10.0,1.0,3.0
24000.0,0.2899,743.91,11.0,1.0,36.0,4.0,1.0,1.0
16000.0,0.1785999999999999,405.08,11.0,1.0,60.0,20.0,1.0,2.0
21000.0,0.2899,632.42,12.0,1.0,60.0,1.0,0.0,2.0
15000.0,0.2899,457.97,11.0,1.0,60.0,2.0,0.0,4.0
34500.0,0.2198999999999999,952.66,11.0,1.0,60.0,26.0,1.0,3.0
9000.0,0.2899,289.4,12.0,1.0,36.0,8.0,0.0,4.0
30000.0,0.2899,1372.97,11.0,1.0,36.0,10.0,1.0,4.0
15000.0,0.2899,502.46,12.0,1.0,36.0,12.0,1.0,4.0
7500.0,0.2899,239.1,11.0,1.0,36.0,7.0,1.0,1.0
2000.0,0.2899,62.84,11.0,1.0,36.0,6.0,0.0,2.0
35000.0,0.2899,1115.77,12.0,1.0,36.0,7.0,1.0,4.0
9000.0,0.2899,278.97,11.0,1.0,36.0,5.0,1.0,2.0
7150.0,0.1655,253.32,12.0,1.0,36.0,17.0,1.0,4.0
1000.0,0.2899,645.25,11.0,1.0,36.0,8.0,1.0,4.0
10000.0,0.1318,228.46,11.0,1.0,60.0,13.0,1.0,2.0
1000.0,0.2899,527.71,11.0,1.0,60.0,10.0,1.0,2.0
20000.0,0.2899,510.05,11.0,1.0,60.0,21.0,0.0,4.0
19325.0,0.2899,642.33,11.0,1.0,36.0,11.0,0.0,2.0
20000.0,0.1367,461.96,11.0,1.0,60.0,14.0,1.0,1.0
24350.0,0.2899,815.65,11.0,1.0,36.0,12.0,1.0,3.0
15000.0,0.2899,494.57,11.0,1.0,36.0,10.0,0.0,4.0
13000.0,0.2899,264.72,11.0,1.0,60.0,6.0,0.0,2.0
7200.0,0.2899,237.4,11.0,1.0,36.0,10.0,1.0,2.0
1000.0,0.2899,230.8,11.0,1.0,36.0,10.0,1.0,1.0
21000.0,0.2899,677.52,12.0,1.0,36.0,8.0,1.0,3.0
5000.0,0.2899,161.32,11.0,1.0,36.0,8.0,1.0,2.0
10000.0,0.1448,235.18,12.0,1.0,60.0,15.0,1.0,0.0
25550.0,0.1757,918.2,11.0,1.0,36.0,19.0,0.0,0.0
25000.0,0.2899,774.91,11.0,1.0,36.0,4.0,1.0,2.0
3000.0,0.2899,95.64,11.0,1.0,36.0,7.0,1.0,2.0
20000.0,0.2899,669.94,12.0,1.0,36.0,12.0,1.0,4.0
10000.0,0.2899,318.79,11.0,1.0,36.0,7.0,1.0,3.0
10000.0,0.1785999999999999,253.18,11.0,1.0,60.0,20.0,1.0,1.0
12000.0,0.1999,317.86,11.0,1.0,60.0,24.0,1.0,1.0
20000.0,0.2899,398.49,11.0,1.0,60.0,4.0,1.0,2.0
